Date,Medio,Program,Schedule,Original Title,Duration,Ordered Qty,Insertion,Confidence,Status
2025-12-04,MEDCOM,Noticiero Estelar,6:00am-08:00pm,"TU MANANA, TELEMETRO REPORTA MATUTIN",10,2,2,100,matched
2025-12-04,MEDCOM,Noticiero Matutino,6:00am-08:00am,"TELEMETRO REPORTA ESTELAR, ALMA SALVAJE",10,2,2,100,matched
2025-12-04,MEDCOM,Novela Estelar,8:00pm-11:00pm,"TELEMETRO REPORTA MATUTIN, TELEMETRO REPORTA ESTELAR",35,2,2,100,matched
2025-12-04,TVN,Jelou,8:00am-11:30pm,"JELOU, TVN NOTICIAS A M",10,2,2,100,matched
2025-12-04,TVN,Noticiero Estelar,6:00pm-08:00pm,"NUEVO RICO NUEVO POBRE, TVN NOTICIAS A M",35,2,2,100,matched
2025-12-04,TVN,Noticiero Estelar,6:00pm-08:00pm,"TVN NOTICIAS, LA NOVIA DE ESTAMBUL",10,2,2,100,matched
2025-12-04,TVN,Noticiero Matutino,6:00am-08:00am,TVN NOTICIAS A M,35,2,2,100,matched
2025-12-04,TVN,Novela Estelar,8:00pm-10:30pm,TVN NOTICIAS,10,2,2,100,matched
2025-12-05,MEDCOM,Noticiero Estelar,6:00am-08:00pm,"TELEMETRO REPORTA MATUTIN, TU MANANA",10,2,2,100,matched
2025-12-05,MEDCOM,Tarde Vespertina,1:00pm-05:00pm,LA ROSA DE GUADALUPE,10,2,2,100,matched
2025-12-05,MEDCOM,Tu Mañana,8:00am-11:30pm,TU MANANA,10,2,2,100,matched
2025-12-05,TVN,Jelou,8:00am-11:30pm,"TVN NOTICIAS A M, JELOU",35,2,2,100,matched
2025-12-05,TVN,Noticiero Estelar,6:00pm-08:00pm,"CORAZON DE MADRE, TVN NOTICIAS A M",35,2,2,100,matched
2025-12-05,TVN,Noticiero Estelar,6:00pm-08:00pm,"TVN NOTICIAS, LA NOVIA DE ESTAMBUL",10,2,2,100,matched
2025-12-05,TVN,Novela Estelar,8:00pm-10:30pm,"TVN NOTICIAS A M, TVN NOTICIAS",10,2,2,100,matched
2025-12-05,TVN,Rot. Vespertina,1:00pm-5:00pm,"CONTIGO SI POR SIEMPRE, SUENOS ROBADOS",10,2,2,100,matched
2025-12-10,MEDCOM,Noticiero Estelar,6:00pm-08:00pm,ALMA SALVAJE,35,2,2,100,matched
2025-12-10,MEDCOM,Novela Estelar,8:00pm-10:30pm,"UNA VIDA PERFECTA, TELEMETRO REPORTA ESTELAR",35,2,2,100,matched
2025-12-10,TVN,Noticiero Estelar,6:00pm-08:00pm,"LA NOVIA DE ESTAMBUL, TVN NOTICIAS",35,2,2,100,matched
2025-12-10,TVN,Novela Estelar,8:00pm-11:00pm,"TVN NOTICIAS, LA NOVIA DE ESTAMBUL",35,2,2,100,matched
2025-12-11,MEDCOM,Noticiero Estelar,6:00pm-08:00pm,"TELEMETRO REPORTA ESTELAR, ALMA SALVAJE",35,2,2,100,matched
2025-12-11,MEDCOM,Noticiero Estelar,6:00pm-08:00pm,"TELEMETRO REPORTA ESTELAR, TU MANANA",10,3,2,100,under
2025-12-11,MEDCOM,Novela Estelar,8:00pm-10:30pm,"TELEMETRO REPORTA MATUTIN, TELEMETRO REPORTA ESTELAR",35,2,2,100,matched
2025-12-11,TVN,Noticiero Estelar,6:00pm-08:00pm,TVN NOTICIAS,35,2,2,100,matched
2025-12-11,TVN,Novela Estelar,8:00pm-11:00pm,"TVN NOTICIAS A M, TVN NOTICIAS",35,2,2,100,matched
2025-12-15,MEDCOM,Noticiero Estelar,6:00pm-08:00pm,TELEMETRO REPORTA ESTELAR,35,2,2,100,matched
2025-12-15,MEDCOM,Novela Estelar,8:00pm-10:30pm,ALMA SALVAJE,35,2,2,100,matched
2025-12-15,TVN,Novela Estelar,8:00pm-11:00pm,"TVN NOTICIAS, LA NOVIA DE ESTAMBUL",35,2,2,100,matched
2025-12-16,MEDCOM,Noticiero Estelar,6:00pm-08:00pm,TELEMETRO REPORTA ESTELAR,35,2,2,100,matched
2025-12-16,MEDCOM,Novela Estelar,8:00pm-10:30pm,ALMA SALVAJE,35,2,2,100,matched
2025-12-16,TVN,Noticiero Estelar,6:00pm-08:00pm,TVN NOTICIAS A M,35,2,2,100,matched
2025-12-17,MEDCOM,Noticiero Estelar,6:00pm-08:00pm,"TELEMETRO REPORTA MATUTIN, TELEMETRO REPORTA ESTELAR",35,2,2,100,matched
2025-12-17,MEDCOM,Novela Estelar,8:00pm-10:30pm,ALMA SALVAJE,35,2,2,100,matched
2025-12-17,TVN,Noticiero Estelar,6:00pm-08:00pm,TVN NOTICIAS A M,35,2,2,100,matched
2025-12-18,MEDCOM,Noticiero Estelar,6:00pm-08:00pm,"TELEMETRO REPORTA MATUTIN, TELEMETRO REPORTA ESTELAR",35,2,2,100,matched
2025-12-18,MEDCOM,Novela Estelar,8:00pm-10:30pm,ALMA SALVAJE,35,2,2,100,matched
2025-12-18,TVN,Novela Estelar,8:00pm-11:00pm,"TVN NOTICIAS, CORAZON DE MADRE",35,2,2,100,matched
2025-12-19,MEDCOM,Noticiero Estelar,6:00pm-08:00pm,"PARRANDA NAVIDAD A LO PANAMENO, TELEMETRO REPORTA ESTELAR",35,2,2,100,matched
2025-12-19,MEDCOM,Novela Estelar,8:00pm-10:30pm,TELEMETRO REPORTA MATUTIN,35,2,2,100,matched
2025-12-19,TVN,Noticiero Estelar,6:00pm-08:00pm,"TVN NOTICIAS A M, TVN NOTICIAS",35,2,2,100,matched
2025-12-20,TVN,Hecho en Panama,7:00pm-8:00pm,"TVN NOTICIAS FIN DE SEMANA, HECHO EN PANAMA",10,2,2,100,matched
2025-12-21,TVN,Peliculas,7:00pm-10:00pm,DOG,35,2,2,100,matched
2025-12-22,MEDCOM,Noticiero Estelar,6:00pm-08:00pm,"TU MANANA, TELEMETRO REPORTA ESTELAR",35,2,2,100,matched
2025-12-22,MEDCOM,Novela Estelar,8:00pm-10:30pm,TELEMETRO REPORTA ESTELAR,35,2,2,100,matched
2025-12-22,TVN,Noticiero Estelar,6:00pm-08:00pm,"CORAZON DE MADRE, JELOU",35,2,2,100,matched
2025-12-22,TVN,Noticiero Estelar,6:00pm-08:00pm,"CORAZON DE MADRE, NUEVO RICO NUEVO POBRE",10,2,2,100,matched
2025-12-22,TVN,Novela Estelar,8:00pm-11:00pm,"TVN NOTICIAS, CORAZON DE MADRE",10,2,2,100,matched
2025-12-23,MEDCOM,Noticiero Estelar,6:00pm-08:00pm,"TELEMETRO REPORTA ESTELAR, TELEMETRO REPORTA MATUTIN",35,2,2,100,matched
2025-12-23,MEDCOM,Novela Estelar,8:00pm-10:30pm,"ALMA SALVAJE, UNA VIDA PERFECTA",35,2,2,100,matched
2025-12-23,MEDCOM,Novela Estelar,8:00pm-10:30pm,"ALMA SALVAJE, UNA VIDA PERFECTA",10,2,2,100,matched
2025-12-23,TVN,Noticiero Estelar,6:00pm-08:00pm,"LA NOVIA DE ESTAMBUL, NUEVO RICO NUEVO POBRE",10,2,2,100,matched
2025-12-23,TVN,Novela Estelar,8:00pm-11:00pm,"TVN NOTICIAS, LA NOVIA DE ESTAMBUL",35,2,2,100,matched
2025-12-23,TVN,Novela Estelar,8:00pm-11:00pm,"LA NOVIA DE ESTAMBUL, TVN NOTICIAS A M",10,2,2,100,matched
2025-12-15,MEDCOM,Novela Estelar,8:00pm-10:30pm,"AMANECER, TELEMETRO REPORTA MATUTIN, TELEMETRO REPORTA ESTELAR",35,3,3,100,matched
2025-12-15,TVN,Noticiero Estelar,6:00pm-08:00pm,"TVN NOTICIAS A M, TVN NOTICIAS, NUEVO RICO NUEVO POBRE",10,3,3,100,matched
2025-12-15,TVN,Novela Estelar,8:00pm-11:00pm,TVN NOTICIAS,10,3,3,100,matched
2025-12-16,MEDCOM,Novela Estelar,8:00pm-10:30pm,"ALMA SALVAJE, UNA VIDA PERFECTA, TELEMETRO REPORTA ESTELAR",35,3,3,100,matched
2025-12-16,TVN,Noticiero Estelar,6:00pm-08:00pm,"TVN NOTICIAS, LA NOVIA DE ESTAMBUL",10,3,3,100,matched
2025-12-16,TVN,Novela Estelar,8:00pm-11:00pm,TVN NOTICIAS,10,3,3,100,matched
2025-12-17,MEDCOM,Novela Estelar,8:00pm-10:30pm,"TELEMETRO REPORTA MATUTIN, TELEMETRO REPORTA ESTELAR",35,3,3,100,matched
2025-12-17,TVN,Noticiero Estelar,6:00pm-08:00pm,"TVN NOTICIAS, NUEVO RICO NUEVO POBRE",10,3,3,100,matched
2025-12-17,TVN,Novela Estelar,8:00pm-11:00pm,TVN NOTICIAS,10,3,3,100,matched
2025-12-18,MEDCOM,Novela Estelar,8:00pm-10:30pm,"UNA VIDA PERFECTA, TELEMETRO REPORTA ESTELAR",35,3,3,100,matched
2025-12-18,TVN,Noticiero Estelar,6:00pm-08:00pm,"TVN NOTICIAS A M, TVN NOTICIAS, LA NOVIA DE ESTAMBUL",10,3,3,100,matched
2025-12-18,TVN,Novela Estelar,8:00pm-11:00pm,"LA NOVIA DE ESTAMBUL, TVN NOTICIAS A M, TVN NOTICIAS",35,3,3,100,matched
2025-12-18,TVN,Novela Estelar,8:00pm-11:00pm,TVN NOTICIAS,10,3,3,100,matched
2025-12-19,TVN,Noticiero Estelar,6:00pm-08:00pm,"TVN NOTICIAS, NUEVO RICO NUEVO POBRE",10,3,3,100,matched
2025-12-19,TVN,Novela Estelar,8:00pm-11:00pm,"TVN NOTICIAS, LA NOVIA DE ESTAMBUL",10,3,3,100,matched
2025-12-22,MEDCOM,Novela Estelar,8:00pm-10:30pm,"ALMA SALVAJE, UNA VIDA PERFECTA",35,3,3,100,matched
2025-12-22,TVN,Noticiero Estelar,6:00pm-08:00pm,"TVN NOTICIAS, LA NOVIA DE ESTAMBUL",10,3,3,100,matched
2025-12-23,MEDCOM,Novela Estelar,8:00pm-10:30pm,TELEMETRO REPORTA ESTELAR,35,3,3,100,matched
2025-12-23,TVN,Noticiero Estelar,6:00pm-08:00pm,"TVN NOTICIAS, NUEVO RICO NUEVO POBRE",10,3,3,100,matched
2025-12-26,TVN,Noticiero Estelar,6:00pm-08:00pm,"TVN NOTICIAS A M, TVN NOTICIAS",10,3,3,100,matched
2025-12-29,MEDCOM,Noticiero Estelar,6:00pm-08:00pm,"TELEMETRO REPORTA MATUTIN, ALMA SALVAJE",35,3,3,100,matched
2025-12-29,MEDCOM,Novela Estelar,8:00pm-10:30pm,"TU MANANA, ALMA SALVAJE",10,3,3,100,matched
2025-12-29,TVN,Noticiero Estelar,6:00pm-08:00pm,"LA NOVIA DE ESTAMBUL, TVN NOTICIAS",10,3,3,100,matched
2025-12-30,MEDCOM,Noticiero Estelar,6:00pm-08:00pm,TELEMETRO REPORTA ESTELAR,35,3,3,100,matched
2025-12-30,MEDCOM,Novela Estelar,8:00pm-10:30pm,"TELEMETRO REPORTA MATUTIN, TU MANANA",10,3,3,100,matched
2025-12-30,TVN,Noticiero Estelar,6:00pm-08:00pm,TVN NOTICIAS,10,3,3,100,matched
2025-12-02,MEDCOM,Novela Estelar,8:00pm-11:00pm,"TELEMETRO REPORTA ESTELAR, ALMA SALVAJE",35,3,3,100,matched
2025-12-02,MEDCOM,Novela Estelar,8:00pm-11:00pm,"ALMA SALVAJE, TELEMETRO REPORTA ESTELAR",10,3,3,100,matched
2025-12-02,TVN,Novela Estelar,8:00pm-10:30pm,"TVN NOTICIAS A M, NUEVO RICO NUEVO POBRE, TVN NOTICIAS",35,3,3,100,matched
2025-12-03,MEDCOM,Novela Estelar,8:00pm-11:00pm,"TELEMETRO REPORTA MATUTIN, TELEMETRO REPORTA ESTELAR",35,3,3,100,matched
2025-12-03,MEDCOM,Novela Estelar,8:00pm-11:00pm,"TELEMETRO REPORTA ESTELAR, TELEMETRO REPORTA MATUTIN",10,3,3,100,matched
2025-12-03,TVN,Novela Estelar,8:00pm-10:30pm,"TVN NOTICIAS, CORAZON DE MADRE",35,3,3,100,matched
2025-12-04,MEDCOM,Novela Estelar,8:00pm-11:00pm,"TELEMETRO REPORTA MATUTIN, TELEMETRO REPORTA ESTELAR",10,3,3,100,matched
2025-12-04,TVN,Novela Estelar,8:00pm-10:30pm,"TVN NOTICIAS, LA NOVIA DE ESTAMBUL",35,3,3,100,matched
2025-12-05,MEDCOM,Novela Estelar,8:00pm-11:00pm,"TU MANANA, TELEMETRO REPORTA MATUTIN, TELEMETRO REPORTA ESTELAR",35,3,3,100,matched
2025-12-05,MEDCOM,Novela Estelar,8:00pm-11:00pm,"TELEMETRO REPORTA MATUTIN, TELEMETRO REPORTA ESTELAR",10,3,3,100,matched
2025-12-05,TVN,Novela Estelar,8:00pm-10:30pm,"TVN NOTICIAS, CORAZON DE MADRE, LA NOVIA DE ESTAMBUL",35,3,3,100,matched
2025-12-15,MEDCOM,Noticiero Estelar,6:00pm-08:00pm,TELEMETRO REPORTA ESTELAR,10,3,3,100,matched
2025-12-15,MEDCOM,Novela Estelar,8:00pm-10:30pm,"ALMA SALVAJE, AMANECER",10,3,3,100,matched
2025-12-15,TVN,Noticiero Estelar,6:00pm-08:00pm,"CORAZON DE MADRE, LA NOVIA DE ESTAMBUL",10,3,3,100,matched
2025-12-15,TVN,Novela Estelar,8:00pm-11:00pm,"NUEVO RICO NUEVO POBRE, JELOU",10,3,3,100,matched
2025-12-16,MEDCOM,Noticiero Estelar,6:00pm-08:00pm,TELEMETRO REPORTA ESTELAR,10,3,3,100,matched
2025-12-16,MEDCOM,Novela Estelar,8:00pm-10:30pm,"ALMA SALVAJE, UNA VIDA PERFECTA",10,3,3,100,matched
2025-12-16,TVN,Noticiero Estelar,6:00pm-08:00pm,"TVN NOTICIAS, CORAZON DE MADRE",10,3,3,100,matched
2025-12-16,TVN,Novela Estelar,8:00pm-11:00pm,"LA NOVIA DE ESTAMBUL, NUEVO RICO NUEVO POBRE",10,3,3,100,matched
2025-12-17,MEDCOM,Noticiero Estelar,6:00pm-08:00pm,"TELEMETRO REPORTA ESTELAR, ALMA SALVAJE",10,3,3,100,matched
2025-12-17,MEDCOM,Novela Estelar,8:00pm-10:30pm,"UNA VIDA PERFECTA, TU MANANA",10,3,3,100,matched
2025-12-17,TVN,Noticiero Estelar,6:00pm-08:00pm,"TVN NOTICIAS, CORAZON DE MADRE, LA NOVIA DE ESTAMBUL",10,3,3,100,matched
2025-12-17,TVN,Novela Estelar,8:00pm-11:00pm,TVN NOTICIAS,10,3,3,100,matched
2025-12-18,MEDCOM,Noticiero Estelar,6:00pm-08:00pm,TELEMETRO REPORTA ESTELAR,10,3,3,100,matched
2025-12-18,MEDCOM,Novela Estelar,8:00pm-10:30pm,"ALMA SALVAJE, UNA VIDA PERFECTA",10,3,3,100,matched
2025-12-18,TVN,Noticiero Estelar,6:00pm-08:00pm,"CORAZON DE MADRE, LA NOVIA DE ESTAMBUL, NUEVO RICO NUEVO POBRE",10,3,3,100,matched
2025-12-18,TVN,Novela Estelar,8:00pm-11:00pm,TVN NOTICIAS,10,3,3,100,matched
2025-12-19,MEDCOM,Noticiero Estelar,6:00pm-08:00pm,"TELEMETRO REPORTA ESTELAR, UNA VIDA PERFECTA",10,3,3,100,matched
2025-12-19,MEDCOM,Novela Estelar,8:00pm-10:30pm,"TELEMETRO REPORTA ESTELAR, UNA VIDA PERFECTA",10,3,3,100,matched
2025-12-19,TVN,Noticiero Estelar,6:00pm-08:00pm,"NUEVO RICO NUEVO POBRE, TVN NOTICIAS",10,3,3,100,matched
2025-12-19,TVN,Novela Estelar,8:00pm-11:00pm,TVN NOTICIAS,10,3,3,100,matched
2025-12-20,TVN,Not. Fin de Semana,6:00pm-7:00pm,"HECHO EN PANAMA, TVN NOTICIAS FIN DE SEMANA",10,3,3,100,matched
2025-12-21,TVN,Not. Fin de Semana,6:00pm-7:00pm,TVN NOTICIAS FIN DE SEMANA,10,3,3,100,matched
2025-12-22,MEDCOM,Noticiero Estelar,6:00pm-08:00pm,TELEMETRO REPORTA ESTELAR,10,3,3,100,matched
2025-12-22,MEDCOM,Novela Estelar,8:00pm-10:30pm,"ALMA SALVAJE, UNA VIDA PERFECTA",10,3,3,100,matched
2025-12-23,MEDCOM,Noticiero Estelar,6:00pm-08:00pm,TELEMETRO REPORTA ESTELAR,10,3,3,100,matched

Date,Medio,Original Title,Franja,Time Range,Duration,Insertions,Reason
2025-12-01,MEDCOM,LA ROSA DE GUADALUPE,TARDE,1:00 PM - 5:00 PM,35,1,No Matching Budget
2025-12-01,MEDCOM,UNA VIDA PERFECTA,NOCTURNO,6:00 PM - 11:00 PM,35,1,Exceeded Order Qty
2025-12-01,MEDCOM,TU MANANA,MANANA,6:00 AM - 11:30 AM,35,1,Exceeded Order Qty
2025-12-01,MEDCOM,TELEMETRO REPORTA MATUTIN,MANANA,6:00 AM - 11:30 AM,10,1,Exceeded Order Qty
2025-12-01,MEDCOM,ALMA SALVAJE,NOCTURNO,6:00 PM - 11:00 PM,10,1,Exceeded Order Qty
2025-12-01,MEDCOM,TELEMETRO REPORTA ESTELAR,NOCTURNO,6:00 PM - 11:00 PM,10,1,Exceeded Order Qty
2025-12-01,MEDCOM,TELEMETRO REPORTA MATUTIN,MANANA,6:00 AM - 11:30 AM,35,1,Exceeded Order Qty
2025-12-01,MEDCOM,TELEMETRO REPORTA ESTELAR,NOCTURNO,6:00 PM - 11:00 PM,35,1,Exceeded Order Qty
2025-12-01,MEDCOM,ALMA SALVAJE,NOCTURNO,6:00 PM - 11:00 PM,10,1,Exceeded Order Qty
2025-12-01,TVN,LA NOVIA DE ESTAMBUL,NOCTURNO,6:00 PM - 11:00 PM,35,1,Exceeded Order Qty
2025-12-01,TVN,SUENOS ROBADOS,TARDE,1:00 PM - 5:00 PM,35,1,No Matching Budget
2025-12-01,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,10,1,Exceeded Order Qty
2025-12-01,TVN,TVN NOTICIAS A M,MANANA,6:00 AM - 11:30 AM,10,1,Exceeded Order Qty
2025-12-01,TVN,TVN NOTICIAS,NOCTURNO,6:00 PM - 11:00 PM,10,1,Exceeded Order Qty
2025-12-01,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,10,1,Exceeded Order Qty
2025-12-01,TVN,TVN NOTICIAS A M,MANANA,6:00 AM - 11:30 AM,35,1,Exceeded Order Qty
2025-12-01,TVN,TVN NOTICIAS,NOCTURNO,6:00 PM - 11:00 PM,35,1,Exceeded Order Qty
2025-12-01,TVN,NUEVO RICO NUEVO POBRE,NOCTURNO,6:00 PM - 11:00 PM,10,1,Exceeded Order Qty
2025-12-01,TVN,TVN NOTICIAS,NOCTURNO,6:00 PM - 11:00 PM,35,1,Exceeded Order Qty
2025-12-02,MEDCOM,LA ROSA DE GUADALUPE,TARDE,1:00 PM - 5:00 PM,35,1,No Matching Budget
2025-12-02,MEDCOM,ALMA SALVAJE,NOCTURNO,6:00 PM - 11:00 PM,10,2,Exceeded Order Qty
2025-12-02,MEDCOM,UNA VIDA PERFECTA,NOCTURNO,6:00 PM - 11:00 PM,10,1,Exceeded Order Qty
2025-12-02,MEDCOM,ALMA SALVAJE,NOCTURNO,6:00 PM - 11:00 PM,35,2,Exceeded Order Qty
2025-12-02,MEDCOM,UNA VIDA PERFECTA,NOCTURNO,6:00 PM - 11:00 PM,35,1,Exceeded Order Qty
2025-12-02,MEDCOM,ALMA SALVAJE,NOCTURNO,6:00 PM - 11:00 PM,35,1,Exceeded Order Qty
2025-12-02,MEDCOM,TELEMETRO REPORTA ESTELAR,NOCTURNO,6:00 PM - 11:00 PM,10,1,Exceeded Order Qty
2025-12-02,TVN,AMOR AMARGO,TARDE,1:00 PM - 5:00 PM,35,1,No Matching Budget
2025-12-02,TVN,TVN NOTICIAS,NOCTURNO,6:00 PM - 11:00 PM,10,1,Exceeded Order Qty
2025-12-02,TVN,CORAZON DE MADRE,NOCTURNO,6:00 PM - 11:00 PM,10,2,Exceeded Order Qty
2025-12-02,TVN,CORAZON DE MADRE,NOCTURNO,6:00 PM - 11:00 PM,35,3,Exceeded Order Qty
2025-12-02,TVN,LA NOVIA DE ESTAMBUL,NOCTURNO,6:00 PM - 11:00 PM,35,1,Exceeded Order Qty
2025-12-02,TVN,NUEVO RICO NUEVO POBRE,NOCTURNO,6:00 PM - 11:00 PM,35,1,Exceeded Order Qty
2025-12-02,TVN,LA NOVIA DE ESTAMBUL,NOCTURNO,6:00 PM - 11:00 PM,35,1,Exceeded Order Qty
2025-12-02,TVN,TVN NOTICIAS,NOCTURNO,6:00 PM - 11:00 PM,10,1,Exceeded Order Qty
2025-12-02,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,10,1,Exceeded Order Qty
2025-12-02,TVN,TVN NOTICIAS,NOCTURNO,6:00 PM - 11:00 PM,35,1,Exceeded Order Qty
2025-12-03,MEDCOM,ALMA SALVAJE,NOCTURNO,6:00 PM - 11:00 PM,10,2,Exceeded Order Qty
2025-12-03,MEDCOM,UNA VIDA PERFECTA,NOCTURNO,6:00 PM - 11:00 PM,10,1,Exceeded Order Qty
2025-12-03,MEDCOM,LOTERIA,TARDE,1:00 PM - 5:00 PM,35,1,Exceeded Order Qty
2025-12-03,MEDCOM,ALMA SALVAJE,NOCTURNO,6:00 PM - 11:00 PM,35,1,Exceeded Order Qty
2025-12-03,MEDCOM,UNA VIDA PERFECTA,NOCTURNO,6:00 PM - 11:00 PM,35,1,Exceeded Order Qty
2025-12-03,MEDCOM,TELEMETRO REPORTA ESTELAR,NOCTURNO,6:00 PM - 11:00 PM,35,1,Exceeded Order Qty
2025-12-03,MEDCOM,ALMA SALVAJE,NOCTURNO,6:00 PM - 11:00 PM,10,1,Exceeded Order Qty
2025-12-03,TVN,LA NOVIA DE ESTAMBUL,NOCTURNO,6:00 PM - 11:00 PM,10,2,Exceeded Order Qty
2025-12-03,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,10,1,Exceeded Order Qty
2025-12-03,TVN,LOTERIA,TARDE,1:00 PM - 5:00 PM,35,1,Exceeded Order Qty
2025-12-03,TVN,CORAZON DE MADRE,NOCTURNO,6:00 PM - 11:00 PM,35,1,Exceeded Order Qty
2025-12-03,TVN,TVN NOTICIAS,NOCTURNO,6:00 PM - 11:00 PM,35,1,Exceeded Order Qty
2025-12-03,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,35,1,Exceeded Order Qty
2025-12-03,TVN,LA NOVIA DE ESTAMBUL,NOCTURNO,6:00 PM - 11:00 PM,10,1,Exceeded Order Qty
2025-12-03,TVN,TVN NOTICIAS,NOCTURNO,6:00 PM - 11:00 PM,35,1,Exceeded Order Qty
2025-12-03,TVN,NUEVO RICO NUEVO POBRE,NOCTURNO,6:00 PM - 11:00 PM,35,1,Exceeded Order Qty
2025-12-04,MEDCOM,ALMA SALVAJE,NOCTURNO,6:00 PM - 11:00 PM,10,1,Exceeded Order Qty
2025-12-04,MEDCOM,UNA VIDA PERFECTA,NOCTURNO,6:00 PM - 11:00 PM,10,1,Exceeded Order Qty
2025-12-04,MEDCOM,LA ROSA DE GUADALUPE,TARDE,1:00 PM - 5:00 PM,35,1,Exceeded Order Qty
2025-12-04,MEDCOM,ALMA SALVAJE,NOCTURNO,6:00 PM - 11:00 PM,35,1,Exceeded Order Qty
2025-12-04,MEDCOM,ALMA SALVAJE,NOCTURNO,6:00 PM - 11:00 PM,35,1,Exceeded Order Qty
2025-12-04,MEDCOM,TELEMETRO REPORTA MATUTIN,MANANA,6:00 AM - 11:30 AM,10,1,Exceeded Order Qty
2025-12-04,MEDCOM,TELEMETRO REPORTA ESTELAR,NOCTURNO,6:00 PM - 11:00 PM,10,1,Exceeded Order Qty
2025-12-04,TVN,CONTIGO SI POR SIEMPRE,TARDE,1:00 PM - 5:00 PM,35,1,No Matching Budget
2025-12-04,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,10,2,Exceeded Order Qty
2025-12-04,TVN,NUEVO RICO NUEVO POBRE,NOCTURNO,6:00 PM - 11:00 PM,35,1,Exceeded Order Qty
2025-12-04,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,35,1,Exceeded Order Qty
2025-12-04,TVN,LA NOVIA DE ESTAMBUL,NOCTURNO,6:00 PM - 11:00 PM,35,1,Exceeded Order Qty
2025-12-04,TVN,TVN NOTICIAS A M,MANANA,6:00 AM - 11:30 AM,10,1,Exceeded Order Qty
2025-12-04,TVN,TVN NOTICIAS,NOCTURNO,6:00 PM - 11:00 PM,10,1,Exceeded Order Qty
2025-12-04,TVN,TVN NOTICIAS,NOCTURNO,6:00 PM - 11:00 PM,35,1,Exceeded Order Qty
2025-12-05,MEDCOM,ALMA SALVAJE,NOCTURNO,6:00 PM - 11:00 PM,10,1,Exceeded Order Qty
2025-12-05,MEDCOM,UNA VIDA PERFECTA,NOCTURNO,6:00 PM - 11:00 PM,10,1,Exceeded Order Qty
2025-12-05,MEDCOM,ALMA SALVAJE,NOCTURNO,6:00 PM - 11:00 PM,35,1,Exceeded Order Qty
2025-12-05,MEDCOM,UNA VIDA PERFECTA,NOCTURNO,6:00 PM - 11:00 PM,35,1,Exceeded Order Qty
2025-12-05,MEDCOM,TELEMETRO REPORTA ESTELAR,NOCTURNO,6:00 PM - 11:00 PM,35,1,Exceeded Order Qty
2025-12-05,MEDCOM,MI PECADO,TARDE,1:00 PM - 5:00 PM,35,1,Exceeded Order Qty
2025-12-05,MEDCOM,ALMA SALVAJE,NOCTURNO,6:00 PM - 11:00 PM,10,1,Exceeded Order Qty
2025-12-05,TVN,CORAZON DE MADRE,NOCTURNO,6:00 PM - 11:00 PM,10,1,Exceeded Order Qty
2025-12-05,TVN,NUEVO RICO NUEVO POBRE,NOCTURNO,6:00 PM - 11:00 PM,10,1,Exceeded Order Qty
2025-12-05,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,10,1,Exceeded Order Qty
2025-12-05,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,35,2,Exceeded Order Qty
2025-12-05,TVN,TVN NOTICIAS,NOCTURNO,6:00 PM - 11:00 PM,35,1,Exceeded Order Qty
2025-12-05,TVN,CONTIGO SI POR SIEMPRE,TARDE,1:00 PM - 5:00 PM,35,1,Exceeded Order Qty
2025-12-05,TVN,LA NOVIA DE ESTAMBUL,NOCTURNO,6:00 PM - 11:00 PM,10,1,Exceeded Order Qty
2025-12-05,TVN,TVN NOTICIAS,NOCTURNO,6:00 PM - 11:00 PM,35,1,Exceeded Order Qty
2025-12-15,MEDCOM,ALMA SALVAJE,NOCTURNO,6:00 PM - 11:00 PM,10,1,Exceeded Order Qty
2025-12-15,MEDCOM,AMANECER,NOCTURNO,6:00 PM - 11:00 PM,10,1,Exceeded Order Qty
2025-12-15,TVN,CORAZON DE MADRE,NOCTURNO,6:00 PM - 11:00 PM,10,1,Exceeded Order Qty
2025-12-15,TVN,LA NOVIA DE ESTAMBUL,NOCTURNO,6:00 PM - 11:00 PM,10,2,Exceeded Order Qty
2025-12-16,MEDCOM,TELEMETRO REPORTA ESTELAR,NOCTURNO,6:00 PM - 11:00 PM,10,2,Exceeded Order Qty
2025-12-16,MEDCOM,ALMA SALVAJE,NOCTURNO,6:00 PM - 11:00 PM,10,1,Exceeded Order Qty
2025-12-16,MEDCOM,UNA VIDA PERFECTA,NOCTURNO,6:00 PM - 11:00 PM,10,1,Exceeded Order Qty
2025-12-16,TVN,CORAZON DE MADRE,NOCTURNO,6:00 PM - 11:00 PM,35,1,Exceeded Order Qty
2025-12-16,TVN,SUENOS ROBADOS,TARDE,1:00 PM - 5:00 PM,35,1,Exceeded Order Qty
2025-12-16,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,35,1,Exceeded Order Qty
2025-12-16,TVN,TVN NOTICIAS,NOCTURNO,6:00 PM - 11:00 PM,10,3,Exceeded Order Qty
